Datum,Standort,Parameter,Intervall,Einheit,Wert,Status
2026-02-01T00:00+0100,Zch_Schimmelstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-01T00:00+0100,Zch_Schimmelstrasse,PM10,d1,µg/m3,16,provisorisch
2026-02-01T00:00+0100,Zch_Schimmelstrasse,PM2.5,d1,µg/m3,12.92,provisorisch
2026-02-01T00:00+0100,Zch_Schimmelstrasse,PN,d1,1/cm3,12399.25,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,NO,d1,µg/m3,4.43,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,NO2,d1,µg/m3,18.11,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,NOx,d1,ppb,13.02,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,O3,d1,µg/m3,34.49,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,O3_max_h1,d1,µg/m3,49.07,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,PM10,d1,µg/m3,15.92,provisorisch
2026-02-01T00:00+0100,Zch_Stampfenbachstrasse,PM2.5,d1,µg/m3,12.87,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,NO,d1,µg/m3,5.31,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,NO2,d1,µg/m3,20.02,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,NOx,d1,ppb,14.73,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,O3,d1,µg/m3,25.75,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,O3_max_h1,d1,µg/m3,55.49,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,PM10,d1,µg/m3,13.81,provisorisch
2026-02-02T00:00+0100,Zch_Heubeeribüel,PM2.5,d1,µg/m3,11.65,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,NO,d1,µg/m3,22.63,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,NO2,d1,µg/m3,31.91,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,NOx,d1,ppb,34.83,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,O3,d1,µg/m3,13.62,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,O3_max_h1,d1,µg/m3,29.19,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,PM10,d1,µg/m3,20.52,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,PM2.5,d1,µg/m3,14.42,provisorisch
2026-02-02T00:00+0100,Zch_Rosengartenstrasse,PNc,d1,1/cm3,21983.5,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,NO,d1,µg/m3,25.32,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,NO2,d1,µg/m3,34.86,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,NOx,d1,ppb,38.53,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,O3,d1,µg/m3,14.23,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,O3_max_h1,d1,µg/m3,41.59,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,PM10,d1,µg/m3,21.69,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,PM2.5,d1,µg/m3,14.79,provisorisch
2026-02-02T00:00+0100,Zch_Schimmelstrasse,PN,d1,1/cm3,18651.8,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,NO,d1,µg/m3,13.22,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,NO2,d1,µg/m3,29.87,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,NOx,d1,ppb,26.22,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,O3,d1,µg/m3,14.45,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,O3_max_h1,d1,µg/m3,31.71,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,PM10,d1,µg/m3,19,provisorisch
2026-02-02T00:00+0100,Zch_Stampfenbachstrasse,PM2.5,d1,µg/m3,13.58,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,NO,d1,µg/m3,1.98,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,NO2,d1,µg/m3,12.92,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,NOx,d1,ppb,8.35,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,O3,d1,µg/m3,51.17,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,O3_max_h1,d1,µg/m3,88.93,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,PM10,d1,µg/m3,9.54,provisorisch
2026-02-03T00:00+0100,Zch_Heubeeribüel,PM2.5,d1,µg/m3,7.95,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,NO,d1,µg/m3,20.15,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,NO2,d1,µg/m3,35.78,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,NOx,d1,ppb,34.87,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,O3,d1,µg/m3,25,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,O3_max_h1,d1,µg/m3,62.31,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,PM10,d1,µg/m3,15.48,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,PM2.5,d1,µg/m3,10.1,provisorisch
2026-02-03T00:00+0100,Zch_Rosengartenstrasse,PNc,d1,1/cm3,23506,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,NO,d1,µg/m3,17.24,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,NO2,d1,µg/m3,34.85,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,NOx,d1,ppb,32.05,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,O3,d1,µg/m3,25.14,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,O3_max_h1,d1,µg/m3,75.48,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,PM10,d1,µg/m3,15.25,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,PM2.5,d1,µg/m3,10.1,provisorisch
2026-02-03T00:00+0100,Zch_Schimmelstrasse,PN,d1,1/cm3,18341.49,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,NO,d1,µg/m3,6.73,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,NO2,d1,µg/m3,27.77,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,NOx,d1,ppb,19.92,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,O3,d1,µg/m3,29.86,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,O3_max_h1,d1,µg/m3,80.45,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,PM10,d1,µg/m3,13.88,provisorisch
2026-02-03T00:00+0100,Zch_Stampfenbachstrasse,PM2.5,d1,µg/m3,9.73,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,NO,d1,µg/m3,2.99,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,NO2,d1,µg/m3,21.37,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,NOx,d1,ppb,13.57,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,O3,d1,µg/m3,28.14,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,O3_max_h1,d1,µg/m3,57.88,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,PM10,d1,µg/m3,11.55,provisorisch
2026-02-04T00:00+0100,Zch_Heubeeribüel,PM2.5,d1,µg/m3,10.23,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,NO,d1,µg/m3,25.59,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,NO2,d1,µg/m3,37.98,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,NOx,d1,ppb,40.38,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,O3,d1,µg/m3,9.09,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,O3_max_h1,d1,µg/m3,21.15,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,PM10,d1,µg/m3,17.01,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,PM2.5,d1,µg/m3,12.09,provisorisch
2026-02-04T00:00+0100,Zch_Rosengartenstrasse,PNc,d1,1/cm3,28357.34,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,NO,d1,µg/m3,34.6,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,NO2,d1,µg/m3,43.23,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,NOx,d1,ppb,50.35,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,O3,d1,µg/m3,8.29,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,O3_max_h1,d1,µg/m3,19.87,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,PM10,d1,µg/m3,18.76,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,PM2.5,d1,µg/m3,12.43,provisorisch
2026-02-04T00:00+0100,Zch_Schimmelstrasse,PN,d1,1/cm3,22596.82,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,NO,d1,µg/m3,16.63,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,NO2,d1,µg/m3,37.15,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,NOx,d1,ppb,32.76,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,O3,d1,µg/m3,9.29,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,O3_max_h1,d1,µg/m3,21.27,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,PM10,d1,µg/m3,16.26,provisorisch
2026-02-04T00:00+0100,Zch_Stampfenbachstrasse,PM2.5,d1,µg/m3,11.65,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,NO,d1,µg/m3,8.79,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,NO2,d1,µg/m3,29.15,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,NOx,d1,ppb,22.29,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,O3,d1,µg/m3,11.13,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,O3_max_h1,d1,µg/m3,21.72,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,PM10,d1,µg/m3,16.64,provisorisch
2026-02-05T00:00+0100,Zch_Heubeeribüel,PM2.5,d1,µg/m3,15.26,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,NO,d1,µg/m3,31.18,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,NO2,d1,µg/m3,36.84,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,NOx,d1,ppb,44.26,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,O3,d1,µg/m3,6.4,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,O3_max_h1,d1,µg/m3,17.95,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,PM10,d1,µg/m3,25.89,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,PM2.5,d1,µg/m3,19.46,provisorisch
2026-02-05T00:00+0100,Zch_Rosengartenstrasse,PNc,d1,1/cm3,19382.08,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,NO,d1,µg/m3,31.66,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,NO2,d1,µg/m3,40.2,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,NOx,d1,ppb,46.4,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,O3,d1,µg/m3,6.36,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,O3_max_h1,d1,µg/m3,17.15,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,PM10,d1,µg/m3,26.33,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,PM2.5,d1,µg/m3,19.75,provisorisch
2026-02-05T00:00+0100,Zch_Schimmelstrasse,PN,d1,1/cm3,18213.82,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,NO,d1,µg/m3,17.58,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,NO2,d1,µg/m3,35.78,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,NOx,d1,ppb,32.81,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,O3,d1,µg/m3,6.67,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,O3_max_h1,d1,µg/m3,17.74,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,PM10,d1,µg/m3,24.33,provisorisch
2026-02-05T00:00+0100,Zch_Stampfenbachstrasse,PM2.5,d1,µg/m3,18.5,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,NO,d1,µg/m3,2.62,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,NO2,d1,µg/m3,18.62,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,NOx,d1,ppb,11.84,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,O3,d1,µg/m3,40.42,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,O3_max_h1,d1,µg/m3,64.39,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,PM10,d1,µg/m3,11.69,provisorisch
2026-02-06T00:00+0100,Zch_Heubeeribüel,PM2.5,d1,µg/m3,10.31,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,NO,d1,µg/m3,39.37,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,NO2,d1,µg/m3,41.65,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,NOx,d1,ppb,53.34,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,O3,d1,µg/m3,15.09,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,O3_max_h1,d1,µg/m3,42.99,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,PM10,d1,µg/m3,18.08,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,PM2.5,d1,µg/m3,13.5,provisorisch
2026-02-06T00:00+0100,Zch_Rosengartenstrasse,PNc,d1,1/cm3,26206.99,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,NO,d1,µg/m3,20.81,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,NO2,d1,µg/m3,36.53,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,NOx,d1,ppb,35.79,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,O3,d1,µg/m3,22.15,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,O3_max_h1,d1,µg/m3,64.49,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,PM10,d1,µg/m3,16.62,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,PM2.5,d1,µg/m3,12.88,provisorisch
2026-02-06T00:00+0100,Zch_Schimmelstrasse,PN,d1,1/cm3,16680.77,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,NO,d1,µg/m3,9.71,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,NO2,d1,µg/m3,30.87,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,NOx,d1,ppb,23.93,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,O3,d1,µg/m3,23.2,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,O3_max_h1,d1,µg/m3,55.8,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,PM10,d1,µg/m3,17.17,provisorisch
2026-02-06T00:00+0100,Zch_Stampfenbachstrasse,PM2.5,d1,µg/m3,13.37,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,NO,d1,µg/m3,1.5,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,NO2,d1,µg/m3,8.27,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,NOx,d1,ppb,5.53,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,O3,d1,µg/m3,67.95,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,O3_max_h1,d1,µg/m3,76.84,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,PM10,d1,µg/m3,3.87,provisorisch
2026-02-07T00:00+0100,Zch_Heubeeribüel,PM2.5,d1,µg/m3,2.48,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,NO,d1,µg/m3,18.7,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,NO2,d1,µg/m3,37.42,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,NOx,d1,ppb,34.56,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,O3,d1,µg/m3,33.69,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,O3_max_h1,d1,µg/m3,61.42,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,PM10,d1,µg/m3,7.47,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,PM2.5,d1,µg/m3,4.94,provisorisch
2026-02-07T00:00+0100,Zch_Rosengartenstrasse,PNc,d1,1/cm3,25657.58,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,NO,d1,µg/m3,16.29,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,NO2,d1,µg/m3,32.81,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,NOx,d1,ppb,30.21,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,O3,d1,µg/m3,36.98,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,O3_max_h1,d1,µg/m3,69.15,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,PM10,d1,µg/m3,9.19,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,PM2.5,d1,µg/m3,5.67,provisorisch
2026-02-07T00:00+0100,Zch_Schimmelstrasse,PN,d1,1/cm3,19933.12,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,NO,d1,µg/m3,7.73,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,NO2,d1,µg/m3,26.64,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,NOx,d1,ppb,20.13,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,O3,d1,µg/m3,40.33,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,O3_max_h1,d1,µg/m3,64.99,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,O3_nb_h1>120,d1,1,0,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,PM10,d1,µg/m3,7.32,provisorisch
2026-02-07T00:00+0100,Zch_Stampfenbachstrasse,PM2.5,d1,µg/m3,4.97,provisorisch
